,Model Name,Dataset,Subset ID,Is Filtered,Sensitive Feature,ndcg@5,recall@5,mrr@5,Differential Fairness of sensitive attribute,giniindex@5,popularitypercentage@5,Value Unfairness of sensitive attribute,Absolute Unfairness of sensitive attribute,Underestimation Unfairness of sensitive attribute,Overestimation Unfairness of sensitive attribute,NonParity Unfairness of sensitive attribute,Absolute Difference,KS Statistic of sensitive attribute,Generalized Cross Entropy,hit@5,Number of Users,Number of Items,Number of Ratings,Space Size,Shape,Density,Rating per User,Rating per Item,Gini Item,Gini User,Average Popularity,Standart Deviation of Popularity Bias,Skewness of Popularity Bias,Kurtosis of Popularity Bias,Average Long Tail Items,Standart Deviation of Long Tail Items,Skewness of Long Tail Items,Kurtosis of Long Tail Items,Mean Rating,Standart Deviation of Rating,Skewness of Rating,Kurtosis of Rating,Sensitive Attribute == 0 Percentage,Sensitive Attribute == 1 Percentage,Difference between Sensitive Attribute Percentage
210,NFCF,ml1m,27,Yes,Age,0.095,0.122,0.119,4.378,0.954,0.315,0.3722631578947369,0.3225263157894737,0.04336842105263158,0.247,0.015,0.015,0.209,-0.371,0.208,144,719,5285,103536,0.2,0.051,36.701,7.35,0.555,0.51,0.161,0.07,0.678,1.434,0.235,0.161,2.672,8.701,3.533,1.16,-0.534,-0.458,20.83,79.17,58.34
211,PFCN_MLP,ml1m,27,Yes,Age,0.135,0.16,0.158,4.075,0.96,0.481,0.30636842105263157,0.23863157894736844,0.07294736842105265,0.163,0.007,0.007,0.136,-0.38,0.271,144,719,5285,103536,0.2,0.051,36.701,7.35,0.555,0.51,0.161,0.07,0.678,1.434,0.235,0.161,2.672,8.701,3.533,1.16,-0.534,-0.458,20.83,79.17,58.34
212,FOCF,ml1m,27,Yes,Gender,0.253,0.3,0.317,1.816,0.926,0.835,0.26163157894736844,0.19289473684210526,0.17136842105263156,0.017,0.005,0.005,0.105,-0.007,0.528,144,719,5285,103536,0.2,0.051,36.701,7.35,0.555,0.51,0.161,0.07,0.678,1.434,0.235,0.161,2.672,8.701,3.533,1.16,-0.534,-0.458,20.83,79.17,58.34
213,FairGo_PMF,ml1m,27,Yes,Gender,0.013,0.015,0.017,2.815,0.866,0.107,0.4022631578947368,0.332421052631579,0.18089473684210525,0.153,0.045,0.045,0.093,-0.021,0.042,144,719,5285,103536,0.2,0.051,36.701,7.35,0.555,0.51,0.161,0.07,0.678,1.434,0.235,0.161,2.672,8.701,3.533,1.16,-0.534,-0.458,20.83,79.17,58.34
214,NFCF,ml1m,27,Yes,Gender,0.102,0.127,0.133,3.692,0.959,0.237,0.3592105263157895,0.3104736842105263,0.04005263157894737,0.286,0.004,0.004,0.073,-0.011,0.215,144,719,5285,103536,0.2,0.051,36.701,7.35,0.555,0.51,0.161,0.07,0.678,1.434,0.235,0.161,2.672,8.701,3.533,1.16,-0.534,-0.458,20.83,79.17,58.34
215,PFCN_MLP,ml1m,27,Yes,Gender,0.12,0.135,0.156,3.417,0.958,0.325,0.2994736842105263,0.23305263157894737,0.07431578947368422,0.201,0.005,0.005,0.093,-0.011,0.236,144,719,5285,103536,0.2,0.051,36.701,7.35,0.555,0.51,0.161,0.07,0.678,1.434,0.235,0.161,2.672,8.701,3.533,1.16,-0.534,-0.458,20.83,79.17,58.34
216,FOCF,ml1m,28,Yes,Age,0.237,0.247,0.315,1.872,0.965,0.988,0.243,0.201,0.218,0.025,0.002,0.002,0.019,-0.148,0.513,1980,1484,102368,2938320,1.334,0.035,51.701,68.981,0.622,0.532,0.125,0.043,0.401,0.529,0.228,0.134,2.118,6.728,3.539,1.137,-0.525,-0.431,23.54,76.46,52.92
217,FairGo_PMF,ml1m,28,Yes,Age,0.04,0.05,0.052,3.187,0.877,0.158,0.362,0.281,0.162,0.2,0.004,0.004,0.009,-0.148,0.114,1980,1484,102368,2938320,1.334,0.035,51.701,68.981,0.622,0.532,0.125,0.043,0.401,0.529,0.228,0.134,2.118,6.728,3.539,1.137,-0.525,-0.431,23.54,76.46,52.92
218,NFCF,ml1m,28,Yes,Age,0.117,0.132,0.16,2.933,0.955,0.449,0.282,0.238,0.034,0.248,0.029,0.029,0.111,-0.154,0.287,1980,1484,102368,2938320,1.334,0.035,51.701,68.981,0.622,0.532,0.125,0.043,0.401,0.529,0.228,0.134,2.118,6.728,3.539,1.137,-0.525,-0.431,23.54,76.46,52.92
219,PFCN_MLP,ml1m,28,Yes,Age,0.059,0.074,0.074,2.723,0.967,0.217,0.255,0.189,0.092,0.163,0.0,0.0,0.0,-0.145,0.15,1980,1484,102368,2938320,1.334,0.035,51.701,68.981,0.622,0.532,0.125,0.043,0.401,0.529,0.228,0.134,2.118,6.728,3.539,1.137,-0.525,-0.431,23.54,76.46,52.92
220,FOCF,ml1m,28,Yes,Gender,0.248,0.251,0.335,2.039,0.965,0.991,0.227,0.169,0.179,0.048,0.018,0.018,0.064,-0.145,0.511,1980,1484,102368,2938320,1.334,0.035,51.701,68.981,0.622,0.532,0.125,0.043,0.401,0.529,0.228,0.134,2.118,6.728,3.539,1.137,-0.525,-0.431,23.54,76.46,52.92
221,FairGo_PMF,ml1m,28,Yes,Gender,0.036,0.042,0.05,3.033,0.873,0.159,0.348,0.278,0.15,0.199,0.006,0.006,0.015,-0.136,0.101,1980,1484,102368,2938320,1.334,0.035,51.701,68.981,0.622,0.532,0.125,0.043,0.401,0.529,0.228,0.134,2.118,6.728,3.539,1.137,-0.525,-0.431,23.54,76.46,52.92
222,NFCF,ml1m,28,Yes,Gender,0.117,0.117,0.173,2.698,0.954,0.469,0.276,0.231,0.035,0.242,0.005,0.005,0.031,-0.134,0.283,1980,1484,102368,2938320,1.334,0.035,51.701,68.981,0.622,0.532,0.125,0.043,0.401,0.529,0.228,0.134,2.118,6.728,3.539,1.137,-0.525,-0.431,23.54,76.46,52.92
223,PFCN_MLP,ml1m,28,Yes,Gender,0.062,0.08,0.08,2.508,0.967,0.216,0.231,0.177,0.082,0.149,0.0,0.0,0.0,-0.133,0.169,1980,1484,102368,2938320,1.334,0.035,51.701,68.981,0.622,0.532,0.125,0.043,0.401,0.529,0.228,0.134,2.118,6.728,3.539,1.137,-0.525,-0.431,23.54,76.46,52.92
224,FOCF,ml1m,29,Yes,Age,0.291,0.343,0.343,3.072,0.932,0.85,0.2661052631578947,0.19636842105263158,0.1695263157894737,0.064,0.04,0.04,0.134,-0.192,0.528,785,840,21832,659400,0.935,0.033,27.811,25.99,0.628,0.529,0.121,0.054,0.452,0.876,0.243,0.145,2.152,6.753,3.601,1.085,-0.557,-0.269,20.38,79.62,59.24
225,FairGo_PMF,ml1m,29,Yes,Age,0.033,0.045,0.038,3.041,0.832,0.099,0.40963157894736846,0.3407368421052631,0.18110526315789474,0.124,0.007,0.007,0.026,-0.177,0.077,785,840,21832,659400,0.935,0.033,27.811,25.99,0.628,0.529,0.121,0.054,0.452,0.876,0.243,0.145,2.152,6.753,3.601,1.085,-0.557,-0.269,20.38,79.62,59.24
226,NFCF,ml1m,29,Yes,Age,0.091,0.122,0.106,3.625,0.945,0.285,0.3722631578947369,0.3225263157894737,0.04336842105263158,0.265,0.002,0.002,0.045,-0.173,0.2,785,840,21832,659400,0.935,0.033,27.811,25.99,0.628,0.529,0.121,0.054,0.452,0.876,0.243,0.145,2.152,6.753,3.601,1.085,-0.557,-0.269,20.38,79.62,59.24
227,PFCN_MLP,ml1m,29,Yes,Age,0.24,0.295,0.281,3.351,0.95,0.919,0.30636842105263157,0.23863157894736844,0.07294736842105265,0.154,0.002,0.002,0.039,-0.172,0.454,785,840,21832,659400,0.935,0.033,27.811,25.99,0.628,0.529,0.121,0.054,0.452,0.876,0.243,0.145,2.152,6.753,3.601,1.085,-0.557,-0.269,20.38,79.62,59.24
228,FOCF,ml1m,29,Yes,Gender,0.295,0.344,0.346,2.732,0.931,0.846,0.26163157894736844,0.19289473684210526,0.17136842105263156,0.071,0.011,0.011,0.042,-0.123,0.527,785,840,21832,659400,0.935,0.033,27.811,25.99,0.628,0.529,0.121,0.054,0.452,0.876,0.243,0.145,2.152,6.753,3.601,1.085,-0.557,-0.269,20.38,79.62,59.24
229,FairGo_PMF,ml1m,29,Yes,Gender,0.025,0.032,0.028,3.157,0.839,0.089,0.4022631578947368,0.332421052631579,0.18089473684210525,0.122,0.028,0.028,0.044,-0.145,0.053,785,840,21832,659400,0.935,0.033,27.811,25.99,0.628,0.529,0.121,0.054,0.452,0.876,0.243,0.145,2.152,6.753,3.601,1.085,-0.557,-0.269,20.38,79.62,59.24
230,NFCF,ml1m,29,Yes,Gender,0.113,0.157,0.125,3.217,0.944,0.41,0.3592105263157895,0.3104736842105263,0.04005263157894737,0.245,0.016,0.016,0.065,-0.124,0.242,785,840,21832,659400,0.935,0.033,27.811,25.99,0.628,0.529,0.121,0.054,0.452,0.876,0.243,0.145,2.152,6.753,3.601,1.085,-0.557,-0.269,20.38,79.62,59.24
231,PFCN_MLP,ml1m,29,Yes,Gender,0.246,0.293,0.292,3.008,0.95,0.913,0.2994736842105263,0.23305263157894737,0.07431578947368422,0.162,0.02,0.02,0.075,-0.122,0.441,785,840,21832,659400,0.935,0.033,27.811,25.99,0.628,0.529,0.121,0.054,0.452,0.876,0.243,0.145,2.152,6.753,3.601,1.085,-0.557,-0.269,20.38,79.62,59.24
232,FOCF,ml1m,30,Yes,Age,0.249,0.248,0.34,2.701,0.966,0.99,0.243,0.164,0.146,0.097,0.027,0.027,0.078,-0.196,0.532,1727,1550,99327,2676850,1.114,0.037,57.514,64.082,0.63,0.536,0.135,0.046,0.192,-0.03,0.223,0.137,2.337,7.751,3.591,1.125,-0.567,-0.353,23.1,76.9,53.8
233,FairGo_PMF,ml1m,30,Yes,Age,0.033,0.037,0.047,3.302,0.881,0.117,0.381,0.306,0.159,0.222,0.001,0.001,0.008,-0.182,0.086,1727,1550,99327,2676850,1.114,0.037,57.514,64.082,0.63,0.536,0.135,0.046,0.192,-0.03,0.223,0.137,2.337,7.751,3.591,1.125,-0.567,-0.353,23.1,76.9,53.8
234,NFCF,ml1m,30,Yes,Age,0.139,0.143,0.203,3.236,0.952,0.587,0.32,0.275,0.037,0.283,0.022,0.022,0.097,-0.188,0.338,1727,1550,99327,2676850,1.114,0.037,57.514,64.082,0.63,0.536,0.135,0.046,0.192,-0.03,0.223,0.137,2.337,7.751,3.591,1.125,-0.567,-0.353,23.1,76.9,53.8
235,PFCN_MLP,ml1m,30,Yes,Age,0.247,0.248,0.335,3.05,0.967,0.994,0.264,0.205,0.046,0.218,0.003,0.003,0.025,-0.182,0.521,1727,1550,99327,2676850,1.114,0.037,57.514,64.082,0.63,0.536,0.135,0.046,0.192,-0.03,0.223,0.137,2.337,7.751,3.591,1.125,-0.567,-0.353,23.1,76.9,53.8
236,FOCF,ml1m,30,Yes,Gender,0.252,0.251,0.352,2.526,0.966,0.98,0.236,0.155,0.117,0.119,0.019,0.019,0.056,-0.122,0.547,1727,1550,99327,2676850,1.114,0.037,57.514,64.082,0.63,0.536,0.135,0.046,0.192,-0.03,0.223,0.137,2.337,7.751,3.591,1.125,-0.567,-0.353,23.1,76.9,53.8
237,FairGo_PMF,ml1m,30,Yes,Gender,0.031,0.042,0.041,3.085,0.881,0.115,0.365,0.288,0.159,0.206,0.009,0.009,0.015,-0.11,0.082,1727,1550,99327,2676850,1.114,0.037,57.514,64.082,0.63,0.536,0.135,0.046,0.192,-0.03,0.223,0.137,2.337,7.751,3.591,1.125,-0.567,-0.353,23.1,76.9,53.8
238,NFCF,ml1m,30,Yes,Gender,0.15,0.154,0.225,2.893,0.954,0.552,0.284,0.243,0.03,0.254,0.012,0.012,0.046,-0.112,0.371,1727,1550,99327,2676850,1.114,0.037,57.514,64.082,0.63,0.536,0.135,0.046,0.192,-0.03,0.223,0.137,2.337,7.751,3.591,1.125,-0.567,-0.353,23.1,76.9,53.8
239,PFCN_MLP,ml1m,30,Yes,Gender,0.239,0.234,0.333,2.735,0.967,0.99,0.251,0.193,0.046,0.205,0.003,0.003,0.018,-0.116,0.52,1727,1550,99327,2676850,1.114,0.037,57.514,64.082,0.63,0.536,0.135,0.046,0.192,-0.03,0.223,0.137,2.337,7.751,3.591,1.125,-0.567,-0.353,23.1,76.9,53.8
240,FOCF,ml1m,31,Yes,Age,0.369,0.464,0.386,2.294,0.91,0.807,0.2661052631578947,0.19636842105263158,0.1695263157894737,0.035,0.019,0.019,0.054,-0.165,0.57,1522,523,23819,796006,2.91,0.03,15.65,45.543,0.653,0.513,0.135,0.074,0.689,0.849,0.258,0.169,2.154,5.972,3.586,1.104,-0.565,-0.305,22.93,77.07,54.14
241,FairGo_PMF,ml1m,31,Yes,Age,0.032,0.048,0.03,2.787,0.791,0.051,0.40963157894736846,0.3407368421052631,0.18110526315789474,0.058,0.011,0.011,0.023,-0.149,0.061,1522,523,23819,796006,2.91,0.03,15.65,45.543,0.653,0.513,0.135,0.074,0.689,0.849,0.258,0.169,2.154,5.972,3.586,1.104,-0.565,-0.305,22.93,77.07,54.14
242,NFCF,ml1m,31,Yes,Age,0.163,0.214,0.171,2.699,0.923,0.472,0.3722631578947369,0.3225263157894737,0.04336842105263158,0.133,0.022,0.022,0.072,-0.162,0.27,1522,523,23819,796006,2.91,0.03,15.65,45.543,0.653,0.513,0.135,0.074,0.689,0.849,0.258,0.169,2.154,5.972,3.586,1.104,-0.565,-0.305,22.93,77.07,54.14
243,PFCN_MLP,ml1m,31,Yes,Age,0.329,0.419,0.342,2.533,0.939,0.981,0.30636842105263157,0.23863157894736844,0.07294736842105265,0.1,0.017,0.017,0.071,-0.161,0.51,1522,523,23819,796006,2.91,0.03,15.65,45.543,0.653,0.513,0.135,0.074,0.689,0.849,0.258,0.169,2.154,5.972,3.586,1.104,-0.565,-0.305,22.93,77.07,54.14
244,FOCF,ml1m,31,Yes,Gender,0.38,0.476,0.393,2.191,0.908,0.823,0.26163157894736844,0.19289473684210526,0.17136842105263156,0.027,0.009,0.009,0.045,-0.139,0.577,1522,523,23819,796006,2.91,0.03,15.65,45.543,0.653,0.513,0.135,0.074,0.689,0.849,0.258,0.169,2.154,5.972,3.586,1.104,-0.565,-0.305,22.93,77.07,54.14
245,FairGo_PMF,ml1m,31,Yes,Gender,0.027,0.039,0.027,2.783,0.796,0.052,0.4022631578947368,0.332421052631579,0.18089473684210525,0.065,0.028,0.028,0.041,-0.161,0.05,1522,523,23819,796006,2.91,0.03,15.65,45.543,0.653,0.513,0.135,0.074,0.689,0.849,0.258,0.169,2.154,5.972,3.586,1.104,-0.565,-0.305,22.93,77.07,54.14
246,NFCF,ml1m,31,Yes,Gender,0.179,0.234,0.182,2.694,0.928,0.444,0.3592105263157895,0.3104736842105263,0.04005263157894737,0.127,0.004,0.004,0.036,-0.142,0.286,1522,523,23819,796006,2.91,0.03,15.65,45.543,0.653,0.513,0.135,0.074,0.689,0.849,0.258,0.169,2.154,5.972,3.586,1.104,-0.565,-0.305,22.93,77.07,54.14
247,PFCN_MLP,ml1m,31,Yes,Gender,0.331,0.418,0.341,2.534,0.94,0.946,0.2994736842105263,0.23305263157894737,0.07431578947368422,0.1,0.023,0.023,0.093,-0.137,0.504,1522,523,23819,796006,2.91,0.03,15.65,45.543,0.653,0.513,0.135,0.074,0.689,0.849,0.258,0.169,2.154,5.972,3.586,1.104,-0.565,-0.305,22.93,77.07,54.14
248,FOCF,ml1m,32,Yes,Age,0.256,0.276,0.335,2.629,0.962,0.98,0.236,0.159,0.138,0.098,0.013,0.013,0.038,-0.197,0.533,1821,1341,86493,2441961,1.358,0.035,47.498,64.499,0.637,0.529,0.131,0.046,0.221,0.29,0.224,0.136,2.423,8.479,3.603,1.097,-0.549,-0.315,21.69,78.31,56.62
249,FairGo_PMF,ml1m,32,Yes,Age,0.033,0.042,0.042,3.187,0.871,0.141,0.369,0.3,0.149,0.22,0.007,0.007,0.018,-0.196,0.092,1821,1341,86493,2441961,1.358,0.035,47.498,64.499,0.637,0.529,0.131,0.046,0.221,0.29,0.224,0.136,2.423,8.479,3.603,1.097,-0.549,-0.315,21.69,78.31,56.62
250,NFCF,ml1m,32,Yes,Age,0.113,0.131,0.152,3.137,0.945,0.357,0.309,0.272,0.029,0.28,0.013,0.013,0.052,-0.195,0.259,1821,1341,86493,2441961,1.358,0.035,47.498,64.499,0.637,0.529,0.131,0.046,0.221,0.29,0.224,0.136,2.423,8.479,3.603,1.097,-0.549,-0.315,21.69,78.31,56.62
251,PFCN_MLP,ml1m,32,Yes,Age,0.234,0.247,0.306,2.966,0.964,0.99,0.262,0.208,0.041,0.221,0.0,0.0,0.016,-0.191,0.489,1821,1341,86493,2441961,1.358,0.035,47.498,64.499,0.637,0.529,0.131,0.046,0.221,0.29,0.224,0.136,2.423,8.479,3.603,1.097,-0.549,-0.315,21.69,78.31,56.62
252,FOCF,ml1m,32,Yes,Gender,0.266,0.28,0.348,2.136,0.961,0.986,0.221,0.158,0.165,0.056,0.024,0.024,0.093,-0.165,0.536,1821,1341,86493,2441961,1.358,0.035,47.498,64.499,0.637,0.529,0.131,0.046,0.221,0.29,0.224,0.136,2.423,8.479,3.603,1.097,-0.549,-0.315,21.69,78.31,56.62
253,FairGo_PMF,ml1m,32,Yes,Gender,0.034,0.043,0.045,3.022,0.871,0.146,0.363,0.296,0.152,0.21,0.011,0.011,0.018,-0.155,0.093,1821,1341,86493,2441961,1.358,0.035,47.498,64.499,0.637,0.529,0.131,0.046,0.221,0.29,0.224,0.136,2.423,8.479,3.603,1.097,-0.549,-0.315,21.69,78.31,56.62
254,NFCF,ml1m,32,Yes,Gender,0.113,0.13,0.156,2.769,0.947,0.369,0.28,0.241,0.029,0.251,0.007,0.007,0.041,-0.147,0.26,1821,1341,86493,2441961,1.358,0.035,47.498,64.499,0.637,0.529,0.131,0.046,0.221,0.29,0.224,0.136,2.423,8.479,3.603,1.097,-0.549,-0.315,21.69,78.31,56.62
255,PFCN_MLP,ml1m,32,Yes,Gender,0.242,0.265,0.31,2.621,0.964,0.991,0.243,0.201,0.031,0.213,0.005,0.005,0.045,-0.15,0.505,1821,1341,86493,2441961,1.358,0.035,47.498,64.499,0.637,0.529,0.131,0.046,0.221,0.29,0.224,0.136,2.423,8.479,3.603,1.097,-0.549,-0.315,21.69,78.31,56.62
256,FOCF,ml1m,33,Yes,Age,0.293,0.368,0.331,3.019,0.928,0.824,0.2661052631578947,0.19636842105263158,0.1695263157894737,0.055,0.035,0.035,0.121,-0.103,0.541,581,867,16429,503727,0.67,0.033,28.277,18.949,0.611,0.498,0.114,0.048,0.102,-0.152,0.247,0.15,1.805,4.067,3.534,1.128,-0.51,-0.434,21.17,78.83,57.66
257,FairGo_PMF,ml1m,33,Yes,Age,0.021,0.033,0.022,3.126,0.844,0.049,0.40963157894736846,0.3407368421052631,0.18110526315789474,0.123,0.014,0.014,0.032,-0.125,0.05,581,867,16429,503727,0.67,0.033,28.277,18.949,0.611,0.498,0.114,0.048,0.102,-0.152,0.247,0.15,1.805,4.067,3.534,1.128,-0.51,-0.434,21.17,78.83,57.66
258,NFCF,ml1m,33,Yes,Age,0.108,0.141,0.132,3.566,0.931,0.282,0.3722631578947369,0.3225263157894737,0.04336842105263158,0.222,0.028,0.028,0.109,-0.125,0.21,581,867,16429,503727,0.67,0.033,28.277,18.949,0.611,0.498,0.114,0.048,0.102,-0.152,0.247,0.15,1.805,4.067,3.534,1.128,-0.51,-0.434,21.17,78.83,57.66
259,PFCN_MLP,ml1m,33,Yes,Age,0.241,0.302,0.276,3.358,0.95,0.944,0.30636842105263157,0.23863157894736844,0.07294736842105265,0.14,0.014,0.014,0.067,-0.114,0.449,581,867,16429,503727,0.67,0.033,28.277,18.949,0.611,0.498,0.114,0.048,0.102,-0.152,0.247,0.15,1.805,4.067,3.534,1.128,-0.51,-0.434,21.17,78.83,57.66
260,FOCF,ml1m,33,Yes,Gender,0.288,0.357,0.338,3.14,0.928,0.815,0.26163157894736844,0.19289473684210526,0.17136842105263156,0.05,0.024,0.024,0.085,-0.169,0.537,581,867,16429,503727,0.67,0.033,28.277,18.949,0.611,0.498,0.114,0.048,0.102,-0.152,0.247,0.15,1.805,4.067,3.534,1.128,-0.51,-0.434,21.17,78.83,57.66
261,FairGo_PMF,ml1m,33,Yes,Gender,0.027,0.038,0.03,3.096,0.841,0.066,0.4022631578947368,0.332421052631579,0.18089473684210525,0.105,0.001,0.001,0.023,-0.158,0.061,581,867,16429,503727,0.67,0.033,28.277,18.949,0.611,0.498,0.114,0.048,0.102,-0.152,0.247,0.15,1.805,4.067,3.534,1.128,-0.51,-0.434,21.17,78.83,57.66
262,NFCF,ml1m,33,Yes,Gender,0.088,0.101,0.116,3.684,0.936,0.193,0.3592105263157895,0.3104736842105263,0.04005263157894737,0.233,0.003,0.003,0.058,-0.158,0.173,581,867,16429,503727,0.67,0.033,28.277,18.949,0.611,0.498,0.114,0.048,0.102,-0.152,0.247,0.15,1.805,4.067,3.534,1.128,-0.51,-0.434,21.17,78.83,57.66
263,PFCN_MLP,ml1m,33,Yes,Gender,0.214,0.279,0.241,3.428,0.952,0.963,0.2994736842105263,0.23305263157894737,0.07431578947368422,0.141,0.006,0.006,0.057,-0.155,0.411,581,867,16429,503727,0.67,0.033,28.277,18.949,0.611,0.498,0.114,0.048,0.102,-0.152,0.247,0.15,1.805,4.067,3.534,1.128,-0.51,-0.434,21.17,78.83,57.66
264,FOCF,ml1m,34,Yes,Age,0.251,0.251,0.344,3.471,0.967,0.98,0.282,0.207,0.166,0.117,0.01,0.01,0.042,-0.194,0.519,750,1644,43117,1233000,0.456,0.035,57.489,26.227,0.614,0.56,0.128,0.047,0.385,0.621,0.235,0.148,2.227,6.507,3.542,1.097,-0.509,-0.34,22.13,77.87,55.74
265,FairGo_PMF,ml1m,34,Yes,Age,0.031,0.034,0.043,3.655,0.887,0.124,0.428,0.364,0.197,0.23,0.004,0.004,0.03,-0.192,0.087,750,1644,43117,1233000,0.456,0.035,57.489,26.227,0.614,0.56,0.128,0.047,0.385,0.621,0.235,0.148,2.227,6.507,3.542,1.097,-0.509,-0.34,22.13,77.87,55.74
266,NFCF,ml1m,34,Yes,Age,0.078,0.103,0.096,4.052,0.955,0.354,0.424,0.366,0.049,0.374,0.027,0.027,0.139,-0.198,0.207,750,1644,43117,1233000,0.456,0.035,57.489,26.227,0.614,0.56,0.128,0.047,0.385,0.621,0.235,0.148,2.227,6.507,3.542,1.097,-0.509,-0.34,22.13,77.87,55.74
267,PFCN_MLP,ml1m,34,Yes,Age,0.241,0.241,0.331,3.843,0.968,0.981,0.336,0.261,0.078,0.257,0.002,0.002,0.025,-0.189,0.513,750,1644,43117,1233000,0.456,0.035,57.489,26.227,0.614,0.56,0.128,0.047,0.385,0.621,0.235,0.148,2.227,6.507,3.542,1.097,-0.509,-0.34,22.13,77.87,55.74
268,FOCF,ml1m,34,Yes,Gender,0.235,0.242,0.321,3.074,0.966,0.974,0.294,0.21,0.196,0.099,0.002,0.002,0.021,-0.128,0.507,750,1644,43117,1233000,0.456,0.035,57.489,26.227,0.614,0.56,0.128,0.047,0.385,0.621,0.235,0.148,2.227,6.507,3.542,1.097,-0.509,-0.34,22.13,77.87,55.74
269,FairGo_PMF,ml1m,34,Yes,Gender,0.03,0.034,0.046,3.502,0.884,0.143,0.448,0.375,0.207,0.241,0.016,0.016,0.031,-0.137,0.092,750,1644,43117,1233000,0.456,0.035,57.489,26.227,0.614,0.56,0.128,0.047,0.385,0.621,0.235,0.148,2.227,6.507,3.542,1.097,-0.509,-0.34,22.13,77.87,55.74
270,NFCF,ml1m,34,Yes,Gender,0.066,0.082,0.082,3.748,0.955,0.366,0.423,0.364,0.052,0.371,0.001,0.001,0.031,-0.128,0.18,750,1644,43117,1233000,0.456,0.035,57.489,26.227,0.614,0.56,0.128,0.047,0.385,0.621,0.235,0.148,2.227,6.507,3.542,1.097,-0.509,-0.34,22.13,77.87,55.74
271,PFCN_MLP,ml1m,34,Yes,Gender,0.229,0.236,0.31,3.562,0.967,0.971,0.351,0.264,0.079,0.273,0.008,0.008,0.04,-0.13,0.505,750,1644,43117,1233000,0.456,0.035,57.489,26.227,0.614,0.56,0.128,0.047,0.385,0.621,0.235,0.148,2.227,6.507,3.542,1.097,-0.509,-0.34,22.13,77.87,55.74
272,FOCF,ml1m,35,Yes,Age,0.283,0.304,0.364,3.024,0.962,0.985,0.2661052631578947,0.19636842105263158,0.1695263157894737,0.039,0.015,0.015,0.087,-0.216,0.571,516,1416,24133,730656,0.364,0.033,46.769,17.043,0.623,0.505,0.13,0.047,0.611,0.584,0.232,0.144,2.025,6.499,3.626,1.091,-0.541,-0.325,21.12,78.88,57.76
273,FairGo_PMF,ml1m,35,Yes,Age,0.04,0.05,0.056,3.434,0.88,0.162,0.40963157894736846,0.3407368421052631,0.18110526315789474,0.143,0.003,0.003,0.027,-0.203,0.113,516,1416,24133,730656,0.364,0.033,46.769,17.043,0.623,0.505,0.13,0.047,0.611,0.584,0.232,0.144,2.025,6.499,3.626,1.091,-0.541,-0.325,21.12,78.88,57.76
274,NFCF,ml1m,35,Yes,Age,0.108,0.121,0.145,4.117,0.946,0.342,0.3722631578947369,0.3225263157894737,0.04336842105263158,0.294,0.007,0.007,0.073,-0.203,0.237,516,1416,24133,730656,0.364,0.033,46.769,17.043,0.623,0.505,0.13,0.047,0.611,0.584,0.232,0.144,2.025,6.499,3.626,1.091,-0.541,-0.325,21.12,78.88,57.76
275,PFCN_MLP,ml1m,35,Yes,Age,0.23,0.255,0.3,3.865,0.962,0.917,0.30636842105263157,0.23863157894736844,0.07294736842105265,0.183,0.019,0.019,0.064,-0.208,0.489,516,1416,24133,730656,0.364,0.033,46.769,17.043,0.623,0.505,0.13,0.047,0.611,0.584,0.232,0.144,2.025,6.499,3.626,1.091,-0.541,-0.325,21.12,78.88,57.76
276,FOCF,ml1m,35,Yes,Gender,0.256,0.275,0.335,3.21,0.964,0.96,0.26163157894736844,0.19289473684210526,0.17136842105263156,0.122,0.007,0.007,0.046,-0.081,0.54,516,1416,24133,730656,0.364,0.033,46.769,17.043,0.623,0.505,0.13,0.047,0.611,0.584,0.232,0.144,2.025,6.499,3.626,1.091,-0.541,-0.325,21.12,78.88,57.76
277,FairGo_PMF,ml1m,35,Yes,Gender,0.036,0.04,0.057,3.273,0.886,0.183,0.4022631578947368,0.332421052631579,0.18089473684210525,0.162,0.022,0.022,0.039,-0.068,0.107,516,1416,24133,730656,0.364,0.033,46.769,17.043,0.623,0.505,0.13,0.047,0.611,0.584,0.232,0.144,2.025,6.499,3.626,1.091,-0.541,-0.325,21.12,78.88,57.76
278,NFCF,ml1m,35,Yes,Gender,0.069,0.068,0.106,3.716,0.958,0.228,0.3592105263157895,0.3104736842105263,0.04005263157894737,0.347,0.009,0.009,0.083,-0.076,0.175,516,1416,24133,730656,0.364,0.033,46.769,17.043,0.623,0.505,0.13,0.047,0.611,0.584,0.232,0.144,2.025,6.499,3.626,1.091,-0.541,-0.325,21.12,78.88,57.76
279,PFCN_MLP,ml1m,35,Yes,Gender,0.07,0.094,0.083,3.376,0.966,0.231,0.2994736842105263,0.23305263157894737,0.07431578947368422,0.176,0.0,0.0,0.001,-0.078,0.181,516,1416,24133,730656,0.364,0.033,46.769,17.043,0.623,0.505,0.13,0.047,0.611,0.584,0.232,0.144,2.025,6.499,3.626,1.091,-0.541,-0.325,21.12,78.88,57.76
280,FOCF,ml1m,36,Yes,Age,0.267,0.304,0.335,2.758,0.954,0.951,0.2661052631578947,0.19636842105263158,0.1695263157894737,0.087,0.028,0.028,0.08,-0.202,0.519,1463,1118,57610,1635634,1.309,0.035,39.378,51.53,0.643,0.53,0.133,0.049,0.258,0.35,0.231,0.139,2.062,6.161,3.598,1.097,-0.554,-0.319,20.03,79.97,59.94
